send,name,lat,lon,addr,roof_area_m2,peak_kw,panel_count,annual_kwh,savings_eur,payback_yrs,co2_tonnes,system_cost,pv_status,pv_coverage,email_found,email_sent,gmaps_url,gmb_found,gmb_confidence,gmb_name,gmb_phone,gmb_website,gmb_address,google_types,place_id,website,phone
YES,Christoudia Winery — Family Winery & Wine Tasting,34.8430776,33.2917285,"Kato Drys 7714, Cyprus",1282.1019331916837,13.0,26,20057,3710,3.7,11.4,13650,partial,0.065,info@christoudia.com,False,https://maps.google.com/?cid=5373367465691329340&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,Christoudia Winery — Family Winery & Wine Tasting,99 034828,http://www.christoudia.com/,"Kato Drys 7714, Cyprus","winery, tourist_attraction, farm, event_venue, manufacturer, service, restaurant, food, point_of_interest, establishment",ChIJK33imu-64BQRPDMsoD0Jkko,http://www.christoudia.com/,99 034828
YES,Etel Winery,35.3240473,33.2211092,"Kavaklı Sokak Ilgaz, Alsancak 99360",1199.5318268023634,5.5,11,8070,1493,3.9,4.6,5775,partial,0.078,info@gillhamvineyard.com,False,https://maps.google.com/?cid=439393761913792374&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,Etel Winery,0533 871 70 70,https://gillhamvineyard.com/wine-and-vineyard/,"Kavaklı Sokak Ilgaz, Alsancak 99360","winery, farm, manufacturer, service, food, point_of_interest, establishment",ChIJAXkYSNEN3hQRdudkZ0wKGQY,https://gillhamvineyard.com/wine-and-vineyard/,0533 871 70 70
YES,Tsiakkas Winery,34.8845822,32.944988599999995,"E806, Pelendri 4878, Cyprus",400,23.5,47,34429,6370,3.9,19.6,24675,none,0.0,orestis@tsiakkaswinery.com,False,https://maps.google.com/?cid=7410060325654051887&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,Tsiakkas Winery,96 844111,https://tsiakkaswinery.com/,"E806, Pelendri 4878, Cyprus","winery, tourist_attraction, farm, manufacturer, service, food, point_of_interest, establishment",ChIJC_XSQSdJ5xQRLzzTIpvS1WY,https://tsiakkaswinery.com/,96 844111
YES,Dafermou Winery / Ktima Dafermou,34.854953699999996,33.319526599999996,"Road, Pano Lefkara 7700, Cyprus",400,40.0,80,60504,11193,3.8,34.5,42000,none,0.0,info@dafermouwinery.com,False,https://maps.google.com/?cid=16089895609972473796&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,Dafermou Winery / Ktima Dafermou,97 810777,http://www.dafermouwinery.com/,"Road, Pano Lefkara 7700, Cyprus","winery, wine_bar, farm, bar, event_venue, manufacturer, service, food, point_of_interest, establishment",ChIJ9U8NXt-64BQRxL-GMc_KSt8,http://www.dafermouwinery.com/,97 810777
,Οινοποιείο Άγιος Αμπέλης,35.0201781,33.155721299999996,"25C4+37H, Οινοποιείου Άγιος Αμπέλης, Kalo Chorio Oreinis 2616, Cyprus",400,40.0,80,54358,10056,4.2,31.0,42000,none,0.0,,False,https://maps.google.com/?cid=1727854473643308915&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,Οινοποιείο Άγιος Αμπέλης,99 835663,https://aesambelis.com/,"25C4+37H, Οινοποιείου Άγιος Αμπέλης, Kalo Chorio Oreinis 2616, Cyprus","winery, tourist_attraction, farm, manufacturer, service, food, point_of_interest, establishment",ChIJWVi0ZMWr4BQRczcUPX2S-hc,https://aesambelis.com/,99 835663
YES,Kyperounta Winery,34.9442326,32.9818819,"ΓΡΙΒΑ ΔΙΓΕΝΗ 102, Kyperounta 4876, Cyprus",400,40.0,80,57345,10609,4.0,32.7,42000,none,0.0,kyperoundawinery@spidernet.com.cy,False,https://maps.google.com/?cid=12385109966482356255&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,Kyperounta Winery,25 532043,http://www.kyperoundawinery.com/,"ΓΡΙΒΑ ΔΙΓΕΝΗ 102, Kyperounta 4876, Cyprus","winery, tourist_attraction, farm, manufacturer, service, food, point_of_interest, establishment",ChIJc9sDFXNO5xQRH7hUOOW_4Ks,http://www.kyperoundawinery.com/,25 532043
YES,Pittali Winery,34.8910623,33.0332005,"Louveri 33, Aytotoro Leymosun 4870, Cyprus",400,40.0,80,56366,10428,4.0,32.1,42000,none,0.0,info@pittaliwinery.com,False,https://maps.google.com/?cid=6483652809376720055&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,Pittali Winery,96 605030,https://pittaliwinery.com/en/home/,"Louveri 33, Aytotoro Leymosun 4870, Cyprus","winery, farm, manufacturer, service, food, point_of_interest, establishment",ChIJA2BahviFlkYRt-Tc1eCP-lk,https://pittaliwinery.com/en/home/,96 605030
,Elfie's Winery,35.303900399999996,33.1089383,"Selvili Sk, Hisarköy 9944",400,28.0,56,41621,7700,3.8,23.7,29400,none,0.0,,False,https://maps.google.com/?cid=3068968598328241052&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,Elfie's Winery,0533 854 81 41,https://www.facebook.com/profile.php?id=100086521159015,"Selvili Sk, Hisarköy 9944","winery, farm, manufacturer, service, food, point_of_interest, establishment",ChIJPwU35jQJ3hQRnOsuGq4qlyo,https://www.facebook.com/profile.php?id=100086521159015,0533 854 81 41
,Vinea Ardua Vineyards,34.9195028,33.1377015,"Dimokratias Street, Farmakas 2620, Cyprus",400,40.0,80,54641,10109,4.2,31.1,42000,none,0.0,,False,https://maps.google.com/?cid=17291331008554531036&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,Vinea Ardua Vineyards,97 744567,,"Dimokratias Street, Farmakas 2620, Cyprus","winery, farm, manufacturer, service, food, point_of_interest, establishment",ChIJgTl0E6Wt4BQR3PiWWvAl9-8,,97 744567
,FELLOS WINERY - KTIMA HADJIVASILI,34.9861119,33.200175699999996,"DROMOS POLITIKOU, Lazanias 2651, Cyprus",400,40.0,80,54561,10094,4.2,31.1,42000,none,0.0,,False,https://maps.google.com/?cid=11313482710248945996&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,FELLOS WINERY - KTIMA HADJIVASILI,,,"DROMOS POLITIKOU, Lazanias 2651, Cyprus","winery, farm, manufacturer, service, food, point_of_interest, establishment",ChIJU1Bm7_-p4BQRTHnpZJWQAZ0,,
,POVIS WINERY,34.994752999999996,33.1161454,"X4V8+WF2, Agios Epifanios 2610, Cyprus",400,40.0,80,54475,10078,4.2,31.1,42000,none,0.0,,False,https://maps.google.com/?cid=13033011893136447473&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,POVIS WINERY,99 555784,http://www.povis.cy/,"X4V8+WF2, Agios Epifanios 2610, Cyprus","winery, farm, manufacturer, service, food, point_of_interest, establishment",ChIJ_-E4MwCt4BQR8dfW00OP3rQ,http://www.povis.cy/,99 555784
YES,Ayios Konstantinos Commandaria Winery,34.866558999999995,33.0620732,"V386+JRG, Agios Konstantinos 4561, Cyprus",400,40.0,80,57623,10660,3.9,32.8,42000,none,0.0,info@agioskonstantinos.org,False,https://maps.google.com/?cid=1324014160482851934&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,Ayios Konstantinos Commandaria Winery,,https://www.agioskonstantinos.org/,"V386+JRG, Agios Konstantinos 4561, Cyprus","winery, farm, manufacturer, service, food, point_of_interest, establishment",ChIJYxsiMgBN5xQRXtwqMd3XXxI,https://www.agioskonstantinos.org/,
,Rodothea Winery,35.0184187,33.279534999999996,"Agias Paraskevis, Pera 2650, Cyprus",400,40.0,80,55071,10188,4.1,31.4,42000,none,0.0,,False,https://maps.google.com/?cid=6577295101863842442&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,Rodothea Winery,97 597299,https://www.facebook.com/share/1CsP4V7Pkv/?mibextid=wwXIfr,"Agias Paraskevis, Pera 2650, Cyprus","winery, farm, manufacturer, service, food, point_of_interest, establishment",ChIJUeBjqzuh4BQRitKCEQw_R1s,https://www.facebook.com/share/1CsP4V7Pkv/?mibextid=wwXIfr,97 597299
,Hadjiantonas Winery,34.765501,33.1736362,"Pareklisia 4520, Cyprus",374.8311104389105,2.5,5,3873,716,3.7,2.2,2625,confirmed,0.406,,False,https://maps.google.com/?cid=10963938054998465317&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,Hadjiantonas Winery,99 672717,https://puningroup.com/news/company/chateau-punin-the-first-chateau-in-cyprus-featuring-pinot-noir-vineyards-on-its-castle-grounds-by-punin-group/,"Pareklisia 4520, Cyprus","winery, farm, event_venue, manufacturer, service, food, point_of_interest, establishment",ChIJgRQA7Qu24BQRJRuSU5K7J5g,https://puningroup.com/news/company/chateau-punin-the-first-chateau-in-cyprus-featuring-pinot-noir-vineyards-on-its-castle-grounds-by-punin-group/,99 672717
YES,Santa Irene Winery,34.9195134,33.1377419,"Δημοκρατίας No 1, Farmakas 2620, Cyprus",307.59331693042634,1.5,3,2049,379,4.2,1.2,1575,confirmed,0.525,despina@santairenewinery.com,False,https://maps.google.com/?cid=9925451378327728242&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,Santa Irene Winery,22 515515,https://www.santairenewinery.com/,"Δημοκρατίας No 1, Farmakas 2620, Cyprus","winery, tourist_attraction, vineyard, farm, manufacturer, service, food, point_of_interest, establishment",ChIJqT-2Voit4BQRcrCi-HBJvok,https://www.santairenewinery.com/,22 515515
,Spilia winery,34.9660667,32.958630299999996,"XX85+P99, Spilia 2841, Cyprus",212.81671039452203,1.0,2,1379,255,4.1,0.8,1050,none,0.025,,False,https://maps.google.com/?cid=15355901959858792872&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,Spilia winery,22 923064,https://www.facebook.com/spiliabiowinery/,"XX85+P99, Spilia 2841, Cyprus","winery, farm, manufacturer, service, food, point_of_interest, establishment",ChIJ4e79cwBP5xQRqKkbM3kfG9U,https://www.facebook.com/spiliabiowinery/,22 923064
